"OreDict Key","Registry name","Meta/dmg","Display name","NBT"
"fenceGateWood","biomesoplenty:sacred_oak_fence_gate",0,"Sacred Oak Fence Gate",""
"fenceGateWood","biomesoplenty:umbran_fence_gate",0,"Umbran Fence Gate",""
"fenceGateWood","biomesoplenty:willow_fence_gate",0,"Willow Fence Gate",""
"fenceGateWood","forestry:fence.gates.acacia",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.balsa",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.baobab",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.cherry",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.chestnut",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.citrus",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.cocobolo",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.ebony",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.acacia",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.balsa",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.baobab",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.cherry",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.chestnut",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.citrus",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.cocobolo",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.ebony",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.giganteum",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.greenheart",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.ipe",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.kapok",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.larch",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.lime",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.mahoe",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.mahogany",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.maple",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.padauk",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.palm",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.papaya",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.pine",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.plum",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.poplar",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.sequoia",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.teak",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.walnut",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.wenge",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.willow",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.fireproof.zebrawood",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.giganteum",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.greenheart",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.ipe",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.kapok",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.larch",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.lime",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.mahoe",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.mahogany",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.maple",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.padauk",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.palm",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.papaya",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.pine",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.plum",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.poplar",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.sequoia",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.teak",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.vanilla.fireproof.acacia",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.vanilla.fireproof.birch",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.vanilla.fireproof.dark_oak",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.vanilla.fireproof.jungle",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.vanilla.fireproof.oak",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.vanilla.fireproof.spruce",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.walnut",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.wenge",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.willow",32767,"(WILDCARD)",""
"fenceGateWood","forestry:fence.gates.zebrawood",32767,"(WILDCARD)",""
"fenceGateWood","minecraft:acacia_fence_gate",0,"Acacia Fence Gate",""
"fenceGateWood","minecraft:birch_fence_gate",0,"Birch Fence Gate",""
"fenceGateWood","minecraft:dark_oak_fence_gate",0,"Dark Oak Fence Gate",""
"fenceGateWood","minecraft:fence_gate",0,"Oak Fence Gate",""
"fenceGateWood","minecraft:jungle_fence_gate",0,"Jungle Fence Gate",""
"fenceGateWood","minecraft:spruce_fence_gate",0,"Spruce Fence Gate",""
"fenceGateWood","twilightforest:canopy_gate",0,"Canopy Gate",""
"fenceGateWood","twilightforest:dark_gate",0,"Darkwood Gate",""
"fenceGateWood","twilightforest:mangrove_gate",0,"Mangrove Gate",""
"fenceGateWood","twilightforest:mine_gate",0,"Minewood Gate",""
"fenceGateWood","twilightforest:sort_gate",0,"Sortingwood Gate",""
"fenceGateWood","twilightforest:time_gate",0,"Timewood Gate",""
"fenceGateWood","twilightforest:trans_gate",0,"Transwood Gate",""
"fenceGateWood","twilightforest:twilight_oak_gate",0,"Twilight Oak Gate",""
"fenceSteel","immersiveengineering:metal_decoration1",0,"Steel Fence",""
"fenceTreatedWood","immersiveengineering:wooden_decoration",0,"Treated Wood Fence",""
"fenceWood","biomesoplenty:cherry_fence",0,"Cherry Fence",""
"fenceWood","biomesoplenty:ebony_fence",0,"Ebony Fence",""
"fenceWood","biomesoplenty:ethereal_fence",0,"Ethereal Fence",""
"fenceWood","biomesoplenty:eucalyptus_fence",0,"Eucalyptus Fence",""
"fenceWood","biomesoplenty:fir_fence",0,"Fir Fence",""
"fenceWood","biomesoplenty:hellbark_fence",0,"Hellbark Fence",""
"fenceWood","biomesoplenty:jacaranda_fence",0,"Jacaranda Fence",""
"fenceWood","biomesoplenty:magic_fence",0,"Magic Fence",""
"fenceWood","biomesoplenty:mahogany_fence",0,"Mahogany Fence",""
"fenceWood","biomesoplenty:mangrove_fence",0,"Mangrove Fence",""
"fenceWood","biomesoplenty:palm_fence",0,"Palm Fence",""
"fenceWood","biomesoplenty:pine_fence",0,"Pine Fence",""
"fenceWood","biomesoplenty:redwood_fence",0,"Redwood Fence",""
"fenceWood","biomesoplenty:sacred_oak_fence",0,"Sacred Oak Fence",""
"fenceWood","biomesoplenty:umbran_fence",0,"Umbran Fence",""
"fenceWood","biomesoplenty:willow_fence",0,"Willow Fence",""
"fenceWood","forestry:fences.0",32767,"(WILDCARD)",""
"fenceWood","forestry:fences.1",32767,"(WILDCARD)",""
"fenceWood","forestry:fences.fireproof.0",32767,"(WILDCARD)",""
"fenceWood","forestry:fences.fireproof.1",32767,"(WILDCARD)",""
"fenceWood","forestry:fences.vanilla.fireproof.0",32767,"(WILDCARD)",""
"fenceWood","minecraft:acacia_fence",0,"Acacia Fence",""
"fenceWood","minecraft:birch_fence",0,"Birch Fence",""
"fenceWood","minecraft:dark_oak_fence",0,"Dark Oak Fence",""
"fenceWood","minecraft:fence",0,"Oak Fence",""
"fenceWood","minecraft:jungle_fence",0,"Jungle Fence",""
"fenceWood","minecraft:spruce_fence",0,"Spruce Fence",""
"fenceWood","twilightforest:canopy_fence",0,"Canopy Fence",""
"fenceWood","twilightforest:dark_fence",0,"Darkwood Fence",""
"fenceWood","twilightforest:mangrove_fence",0,"Mangrove Fence",""
"fenceWood","twilightforest:mine_fence",0,"Minewood Fence",""
"fenceWood","twilightforest:sort_fence",0,"Sortingwood Fence",""
"fenceWood","twilightforest:time_fence",0,"Timewood Fence",""
"fenceWood","twilightforest:trans_fence",0,"Transwood Fence",""
"fenceWood","twilightforest:twilight_oak_fence",0,"Twilight Oak Fence",""
"fertilizer","actuallyadditions:item_fertilizer",0,"Fertilizer",""
"fertilizer","forestry:fertilizer_compound",0,"Fertilizer",""
"fertilizer","industrialforegoing:fertilizer",0,"Fertilizer",""
"fertilizer","minecraft:dye",15,"Bone Meal",""
"fiberHemp","immersiveengineering:material",4,"Industrial Hemp Fiber",""
"fiberSiliconCarbide","nuclearcraft:part",13,"Silicon Carbide Fiber",""
"fireDragonScaleBlock","iceandfire:dragonscale_bronze",0,"Block of Dragon Scales",""
"fireDragonScaleBlock","iceandfire:dragonscale_gray",0,"Block of Dragon Scales",""
"fireDragonScaleBlock","iceandfire:dragonscale_green",0,"Block of Dragon Scales",""
"fireDragonScaleBlock","iceandfire:dragonscale_red",0,"Block of Dragon Scales",""
"fish","minecraft:fish",32767,"(WILDCARD)",""
"flourEqualswheat","harvestcraft:flouritem",0,"Flour",""
"flourEqualswheat","minecraft:wheat",0,"Wheat",""
"flower","minecraft:double_plant",32767,"(WILDCARD)",""
"flower","minecraft:red_flower",32767,"(WILDCARD)",""
"flower","minecraft:yellow_flower",32767,"(WILDCARD)",""
"flowerBlueHydrangea","biomesoplenty:flower_0",4,"Blue Hydrangea",""
"flowerBluebells","biomesoplenty:flower_1",2,"Bluebells",""
"flowerBromeliad","biomesoplenty:flower_0",11,"Bromeliad",""
"flowerBurningBlossom","biomesoplenty:flower_0",15,"Burning Blossom",""
"flowerClover","biomesoplenty:flower_0",0,"Clover",""
"flowerDeathbloom","biomesoplenty:flower_0",2,"Deathbloom",""
"flowerEnderlotus","biomesoplenty:flower_0",10,"Enderlotus",""
"flowerGlowflower","biomesoplenty:flower_0",3,"Glowflower",""
"flowerGoldenrod","biomesoplenty:flower_1",1,"Goldenrod",""
"flowerIcyIris","biomesoplenty:flower_1",4,"Icy Iris",""
"flowerLavender","biomesoplenty:flower_1",0,"Lavender",""
"flowerLilyOfTheValley","biomesoplenty:flower_0",14,"Lily of the Valley",""
"flowerMinersDelight","biomesoplenty:flower_1",3,"Miner's Delight",""
"flowerOrangeCosmos","biomesoplenty:flower_0",5,"Orange Cosmos",""
"flowerPinkDaffodil","biomesoplenty:flower_0",6,"Pink Dafodil",""
"flowerPinkHibiscus","biomesoplenty:flower_0",13,"Pink Hibiscus",""
"flowerRed","minecraft:red_flower",0,"Poppy",""
"flowerRose","biomesoplenty:flower_1",5,"Rose",""
"flowerSwampflower","biomesoplenty:flower_0",1,"Swampflower",""
"flowerViolet","biomesoplenty:flower_0",8,"Violet",""
"flowerWhiteAnemone","biomesoplenty:flower_0",9,"White Anemone",""
"flowerWildflower","biomesoplenty:flower_0",7,"Wildflower",""
"flowerWiltedLily","biomesoplenty:flower_0",12,"Wilted Lily",""
"flowerYellow","minecraft:yellow_flower",0,"Dandelion",""
"foodAkutuq","harvestcraft:akutuqitem",0,"Akutuq",""
"foodAlmondbutter","harvestcraft:almondbutteritem",0,"Almond Butter",""
"foodAnchovypepperonipizza","harvestcraft:anchovypepperonipizzaitem",0,"Anchovy Pepperoni Pizza",""
"foodAnchovyraw","harvestcraft:anchovyrawitem",0,"Raw Anchovy",""
"foodApplecider","harvestcraft:applecideritem",0,"Apple Cider",""
"foodApplefritter","harvestcraft:applefritteritem",0,"Apple Fritter",""
"foodApplejelly","harvestcraft:applejellyitem",0,"Apple Jelly",""
"foodApplejellysandwich","harvestcraft:applejellysandwichitem",0,"Apple Jelly Sandwich",""
"foodApplejuice","harvestcraft:applejuiceitem",0,"Apple Juice",""
"foodApplepie","harvestcraft:applepieitem",0,"Apple Pie",""
"foodApplesauce","harvestcraft:applesauceitem",0,"Apple Sauce",""
"foodApplesmoothie","harvestcraft:applesmoothieitem",0,"Apple Smoothie",""
"foodApplesnow","harvestcraft:applesnowitem",0,"Apple Snow",""
"foodAppleyogurt","harvestcraft:appleyogurtitem",0,"Apple Yogurt",""
"foodApricotglazedpork","harvestcraft:apricotglazedporkitem",0,"Apricot Glazed Pork",""
"foodApricotjelly","harvestcraft:apricotjellyitem",0,"Apricot Jelly",""
"foodApricotjellysandwich","harvestcraft:apricotjellysandwichitem",0,"Apricot Jelly Sandwich",""
"foodApricotjuice","harvestcraft:apricotjuiceitem",0,"Apricot Juice",""
"foodApricotsmoothie","harvestcraft:apricotsmoothieitem",0,"Apricot Smoothie",""
"foodApricotyogurt","harvestcraft:apricotyogurtitem",0,"Apricot Yogurt",""
"foodAsparagusquiche","harvestcraft:asparagusquicheitem",0,"Asparagus Quiche",""
"foodAsparagussoup","harvestcraft:asparagussoupitem",0,"Asparagus Soup",""
"foodAvocadoburrito","harvestcraft:avocadoburritoitem",0,"Avocado Burrito",""
"foodBabaganoush","harvestcraft:babaganoushitem",0,"Baba Ganoush",""
"foodBaconCooked","animania:cooked_prime_bacon",0,"Roast Prime Bacon",""
"foodBaconandeggs","harvestcraft:baconandeggsitem",0,"Bacon and Eggs",""
"foodBaconcheeseburger","harvestcraft:baconcheeseburgeritem",0,"Bacon Cheeseburger",""
"foodBaconmushroomburger","harvestcraft:baconmushroomburgeritem",0,"Bacon Mushroom Burger",""
"foodBaconpancakes","harvestcraft:baconpancakesitem",0,"Bacon Pancakes",""
"foodBaconwrappedchili","harvestcraft:baconwrappedchiliitem",0,"Bacon Wrapped Chili",""
"foodBaconwrappeddates","harvestcraft:baconwrappeddatesitem",0,"Bacon Wrapped Dates",""
"foodBakedalaska","harvestcraft:bakedalaskaitem",0,"Baked Alaska",""
"foodBakedbeans","harvestcraft:bakedbeansitem",0,"Baked Beans",""
"foodBakedbeets","harvestcraft:bakedbeetsitem",0,"Baked Beets",""
"foodBakedcactus","harvestcraft:bakedcactusitem",0,"Baked Cactus",""
"foodBakedham","harvestcraft:bakedhamitem",0,"Baked Ham",""
"foodBakedturnips","harvestcraft:bakedturnipsitem",0,"Baked Turnips",""
"foodBaklava","harvestcraft:baklavaitem",0,"Baklava",""
"foodBamboosteamedrice","harvestcraft:bamboosteamedriceitem",0,"Bamboo Steamed Rice",""
"foodBananamilkshake","harvestcraft:bananamilkshakeitem",0,"Banana Milkshake",""
"foodBanananutbread","harvestcraft:banananutbreaditem",0,"Banana Nut Bread",""
"foodBananasmoothie","harvestcraft:bananasmoothieitem",0,"Banana Smoothie",""
"foodBananasplit","harvestcraft:bananasplititem",0,"Banana Split",""
"foodBananayogurt","harvestcraft:bananayogurtitem",0,"Banana Yogurt",""
"foodBangersandmash","harvestcraft:bangersandmashitem",0,"Bangers and Mash",""
"foodBassraw","harvestcraft:bassrawitem",0,"Raw Bass",""
"foodBattenberg","harvestcraft:battenbergitem",0,"Battenberg",""
"foodBatter","harvestcraft:batteritem",0,"Batter",""
"foodBatteredsausage","harvestcraft:batteredsausageitem",0,"Battered Sausage",""
"foodBbqchickenbiscuit","harvestcraft:bbqchickenbiscuititem",0,"BBQ Chicken Biscuit",""
"foodBbqchickenpizza","harvestcraft:bbqchickenpizzaitem",0,"BBQ Chicken Pizza",""
"foodBbqjackfruit","harvestcraft:bbqjackfruititem",0,"BBQ Jackfruit",""
"foodBbqplatter","harvestcraft:bbqplatteritem",0,"BBQ Platter",""
"foodBbqpotatochips","harvestcraft:bbqpotatochipsitem",0,"BBQ Potato Chips",""
"foodBbqpulledpork","harvestcraft:bbqpulledporkitem",0,"BBQ Pulled Pork",""
"foodBbqsauce","harvestcraft:bbqsauceitem",0,"BBQ Sauce",""
"foodBeanburrito","harvestcraft:beanburritoitem",0,"Bean Burrito",""
"foodBeansandrice","harvestcraft:beansandriceitem",0,"Beans and Rice",""
"foodBeansontoast","harvestcraft:beansontoastitem",0,"Beans on Toast",""
"foodBeefjerky","harvestcraft:beefjerkyitem",0,"Beef Jerky",""
"foodBeefwellington","harvestcraft:beefwellingtonitem",0,"Beef Wellington",""
"foodBeetburger","harvestcraft:beetburgeritem",0,"Beet Burger",""
"foodBeetsalad","harvestcraft:beetsaladitem",0,"Beet Salad",""
"foodBeetsoup","harvestcraft:beetsoupitem",0,"Beet Soup",""
"foodBentobox","harvestcraft:bentoboxitem",0,"Bento Box",""
"foodBerrymeringuenest","harvestcraft:berrymeringuenestitem",0,"Berry Meringue Nest",""
"foodBerryvinaigrettesalad","harvestcraft:berryvinaigrettesaladitem",0,"Berry Vinaigrette Salad",""
"foodBibimbap","harvestcraft:bibimbapitem",0,"Bibimbap",""
"foodBiscuit","harvestcraft:biscuititem",0,"Biscuit",""
"foodBiscuitsandgravy","harvestcraft:biscuitsandgravyitem",0,"Biscuits and Gravy",""
"foodBlackberrycobbler","harvestcraft:blackberrycobbleritem",0,"Blackberry Cobbler",""
"foodBlackberryjelly","harvestcraft:blackberryjellyitem",0,"Blackberry Jelly",""
"foodBlackberryjellysandwich","harvestcraft:blackberryjellysandwichitem",0,"Blackberry Jelly Sandwich",""
"foodBlackberryjuice","harvestcraft:blackberryjuiceitem",0,"Blackberry Juice",""
"foodBlackberrysmoothie","harvestcraft:blackberrysmoothieitem",0,"Blackberry Smoothie",""
"foodBlackberryyogurt","harvestcraft:blackberryyogurtitem",0,"Blackberry Yogurt",""
"foodBlackpaella","harvestcraft:blackpaellaitem",0,"Black Paella",""
"foodBlackpepper","harvestcraft:blackpepperitem",0,"Black Pepper",""
"foodBlazingsoup","harvestcraft:blazingsoupitem",0,"Blazing Soup",""
"foodBlt","harvestcraft:bltitem",0,"BLT",""
"foodBlueberryjelly","harvestcraft:blueberryjellyitem",0,"Blueberry Jelly",""
"foodBlueberryjellysandwich","harvestcraft:blueberryjellysandwichitem",0,"Blueberry Jelly Sandwich",""
"foodBlueberryjuice","harvestcraft:blueberryjuiceitem",0,"Blueberry Juice",""
"foodBlueberrymuffin","harvestcraft:blueberrymuffinitem",0,"Blueberry Muffin",""
"foodBlueberrypancakes","harvestcraft:blueberrypancakesitem",0,"Blueberry Pancakes",""
"foodBlueberrypie","harvestcraft:blueberrypieitem",0,"Blueberry Pie",""
"foodBlueberrysmoothie","harvestcraft:blueberrysmoothieitem",0,"Blueberry Smoothie",""
"foodBlueberryyogurt","harvestcraft:blueberryyogurtitem",0,"Blueberry Yogurt",""
"foodBoiledegg","harvestcraft:boiledeggitem",0,"Boiled Egg",""
"foodBologna","harvestcraft:bolognaitem",0,"Bologna",""
"foodBolognasandwich","harvestcraft:bolognasandwichitem",0,"Bologna Sandwich",""
"foodBowlofrice","biomesoplenty:ricebowl",0,"Bowl of Rice",""
"foodBraisedonions","harvestcraft:braisedonionsitem",0,"Braised Onions",""
"foodBratwurst","harvestcraft:bratwurstitem",0,"Bratwurst",""
"foodBread","minecraft:bread",0,"Bread",""
"foodBreadedporkchop","harvestcraft:breadedporkchopitem",0,"Breaded Porkchop",""
"foodBreakfastburrito","harvestcraft:breakfastburritoitem",0,"Breakfast Burrito",""
"foodBriochebun","harvestcraft:briochebunitem",0,"Brioche Bun",""
"foodBroccolimac","harvestcraft:broccolimacitem",0,"Broccoli Mac",""
"foodBroccolindip","harvestcraft:broccolindipitem",0,"Broccoli n Dip",""
"foodBrownie","harvestcraft:brownieitem",0,"Brownie",""
"foodBubbletea","harvestcraft:bubbleteaitem",0,"Bubble Tea",""
"foodBubblywater","harvestcraft:bubblywateritem",0,"Bubbly Water",""
"foodBulgogi","harvestcraft:bulgogiitem",0,"Bulgogi",""
"foodButter","harvestcraft:butteritem",0,"Butter",""
"foodButtercookie","harvestcraft:buttercookieitem",0,"Butter Cookie",""
"foodButteredpotato","harvestcraft:butteredpotatoitem",0,"Buttered Potato",""
"foodButtertart","harvestcraft:buttertartitem",0,"Butter Tart",""
"foodCactusfruitjuice","harvestcraft:cactusfruitjuiceitem",0,"Cactus Fruit Juice",""
"foodCactussoup","harvestcraft:cactussoupitem",0,"Cactus Soup",""
"foodCake","actuallyadditions:item_food",8,"Chocolate Cake",""
"foodCake","harvestcraft:carrotcakeitem",0,"Carrot Cake",""
"foodCake","harvestcraft:cheesecakeitem",0,"Cheese Cake",""
"foodCake","harvestcraft:cherrycheesecakeitem",0,"Cherry Cheese Cake",""
"foodCake","harvestcraft:chocolatesprinklecakeitem",0,"Chocolate Sprinkles Cake",""
"foodCake","harvestcraft:holidaycakeitem",0,"Holiday Cake",""
"foodCake","harvestcraft:lemondrizzlecakeitem",0,"Lemon Drizzle Cake",""
"foodCake","harvestcraft:pineappleupsidedowncakeitem",0,"Pineapple Upside Down Cake",""
"foodCake","harvestcraft:pumpkincheesecakeitem",0,"Pumpkin Cheese Cake",""
"foodCake","harvestcraft:redvelvetcakeitem",0,"Red Velvet Cake",""
"foodCake","minecraft:cake",0,"Cake",""
"foodCalamaricooked","harvestcraft:calamaricookeditem",0,"Cooked Calamari",""
"foodCalamariraw","harvestcraft:calamarirawitem",0,"Raw Calamari",""
"foodCaliforniaroll","harvestcraft:californiarollitem",0,"California Roll",""
"foodCandiedginger","harvestcraft:candiedgingeritem",0,"Candied Ginger",""
"foodCandiedlemon","harvestcraft:candiedlemonitem",0,"Candied Lemon",""
"foodCandiedpecans","harvestcraft:candiedpecansitem",0,"Candied Pecans",""
"foodCandiedsweetpotatoes","harvestcraft:candiedsweetpotatoesitem",0,"Candied Sweet Potatoes",""
"foodCandiedwalnuts","harvestcraft:candiedwalnutsitem",0,"Candied Walnuts",""
"foodCantonesegreens","harvestcraft:cantonesegreensitem",0,"Cantonese Greens",""
"foodCantonesenoodles","harvestcraft:cantonesenoodlesitem",0,"Cantonese Noodles",""
"foodCaramel","harvestcraft:caramelitem",0,"Caramel",""
"foodCaramelapple","harvestcraft:caramelappleitem",0,"Caramel Apple",""
"foodCaramelcupcake","harvestcraft:caramelcupcakeitem",0,"Caramel Cupcake",""
"foodCaramelicecream","harvestcraft:caramelicecreamitem",0,"Caramel Ice Cream",""
"foodCarpraw","harvestcraft:carprawitem",0,"Raw Carp",""
"foodCarrotcake","harvestcraft:carrotcakeitem",0,"Carrot Cake",""
"foodCarrotcupcake","harvestcraft:carrotcupcakeitem",0,"Carrot Cupcake",""
"foodCarrotjuice","harvestcraft:carrotjuiceitem",0,"Carrot Juice",""
"foodCarrotsoup","harvestcraft:carrotsoupitem",0,"Carrot Soup",""
"foodCashewbutter","harvestcraft:cashewbutteritem",0,"Cashew Butter",""
"foodCashewchicken","harvestcraft:cashewchickenitem",0,"Cashew Chicken",""
"foodCassoulet","harvestcraft:cassouletitem",0,"Cassoulet",""
"foodCatfishraw","harvestcraft:catfishrawitem",0,"Raw Catfish",""
"foodCeasarsalad","harvestcraft:ceasarsaladitem",0,"Caesar Salad",""
"foodCeleryandpeanutbutter","harvestcraft:celeryandpeanutbutteritem",0,"Celery and Peanut Butter",""
"foodCelerysoup","harvestcraft:celerysoupitem",0,"Celery Soup",""
"foodCeviche","harvestcraft:cevicheitem",0,"Ceviche",""
"foodChaitea","harvestcraft:chaiteaitem",0,"Chai Tea",""
"foodChaoscookie","harvestcraft:chaoscookieitem",0,"Chaos Cookie",""
"foodCharrraw","harvestcraft:charrrawitem",0,"Raw Charr",""
"foodCharsiu","harvestcraft:charsiuitem",0,"Char Siu",""
"foodCheddarandsourcreampotatochips","harvestcraft:cheddarandsourcreampotatochipsitem",0,"Cheddar and Sour Cream Potato Chips",""
"foodCheese","animania:friesian_cheese_wedge",0,"Cheese Wedge (Friesian)",""
"foodCheese","animania:goat_cheese_wedge",0,"Cheese Wedge (Goat)",""
"foodCheese","animania:holstein_cheese_wedge",0,"Cheese Wedge (Holstein)",""
"foodCheese","animania:jersey_cheese_wedge",0,"Cheese Wedge (Jersey)",""
"foodCheese","animania:sheep_cheese_wedge",0,"Cheese Wedge (Sheep)",""
"foodCheese","betteranimalsplus:goatcheese",0,"Goat Cheese",""
"foodCheese","harvestcraft:cheeseitem",0,"Cheese",""
"foodCheese","rats:cheese",0,"Cheese",""
"foodCheeseburger","harvestcraft:cheeseburgeritem",0,"Cheeseburger",""
"foodCheesecake","harvestcraft:cheesecakeitem",0,"Cheese Cake",""
"foodCheesedanish","harvestcraft:cheesedanishitem",0,"Cheese Danish",""
"foodCheeseontoast","harvestcraft:cheeseontoastitem",0,"Cheese on Toast",""
"foodCheesesteak","harvestcraft:cheesesteakitem",0,"Cheesesteak",""
"foodCheesyshrimpquinoa","harvestcraft:cheesyshrimpquinoaitem",0,"Cheesy Shrimp Quinoa",""
"foodCheezepuffs","harvestcraft:cheezepuffsitem",0,"Cheeze Puffs",""
"foodCherrycheesecake","harvestcraft:cherrycheesecakeitem",0,"Cherry Cheese Cake",""
"foodCherrycoconutchocolatebar","harvestcraft:cherrycoconutchocolatebaritem",0,"Cherry Coconut Chocolate Bar",""
"foodCherryicecream","harvestcraft:cherryicecreamitem",0,"Cherry Ice Cream",""
"foodCherryjelly","harvestcraft:cherryjellyitem",0,"Cherry Jelly",""
"foodCherryjellysandwich","harvestcraft:cherryjellysandwichitem",0,"Cherry Jelly Sandwich",""
"foodCherryjuice","harvestcraft:cherryjuiceitem",0,"Cherry Juice",""
"foodCherrypie","harvestcraft:cherrypieitem",0,"Cherry Pie",""
"foodCherryslushie","harvestcraft:cherryslushieitem",0,"Cherry Slushie",""
"foodCherrysmoothie","harvestcraft:cherrysmoothieitem",0,"Cherry Smoothie",""
"foodCherrysoda","harvestcraft:cherrysodaitem",0,"Cherry Soda",""
"foodCherryyogurt","harvestcraft:cherryyogurtitem",0,"Cherry Yogurt",""
"foodChestnutbutter","harvestcraft:chestnutbutteritem",0,"Chestnut Butter",""
"foodChickenandwaffles","harvestcraft:chickenandwafflesitem",0,"Chicken and Waffles",""
"foodChickenbiscuit","harvestcraft:chickenbiscuititem",0,"Chicken Biscuit",""
"foodChickencelerycasserole","harvestcraft:chickencelerycasseroleitem",0,"Chicken Celery Casserole",""
"foodChickenchowmein","harvestcraft:chickenchowmeinitem",0,"Chicken Chow Mein",""
"foodChickencordonbleu","harvestcraft:chickencordonbleuitem",0,"Chicken Cordon Bleu",""
"foodChickencurry","harvestcraft:chickencurryitem",0,"Chicken Curry",""
"foodChickendinner","harvestcraft:chickendinneritem",0,"Chicken Dinner",""
"foodChickengumbo","harvestcraft:chickengumboitem",0,"Chicken Gumbo",""
"foodChickenkatsu","harvestcraft:chickenkatsuitem",0,"Chicken Katsu",""
"foodChickennoodlesoup","harvestcraft:chickennoodlesoupitem",0,"Chicken Noodle Soup",""
"foodChickenpaella","harvestcraft:chickenpaellaitem",0,"Chicken Paella",""
"foodChickenparmasan","harvestcraft:chickenparmasanitem",0,"Chicken Parmesan",""
"foodChickenpotpie","harvestcraft:chickenpotpieitem",0,"Chicken Pot Pie",""
"foodChickensandwich","harvestcraft:chickensandwichitem",0,"Chicken Sandwich",""
"foodChikoroll","harvestcraft:chikorollitem",0,"Chiko Roll",""
