"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Pam's HarvestCraft","harvestcraft:crabkimbapitem",12922,0,"false","Crab Kimbap",6,1.2,"foodCrabkimbap"
"Pam's HarvestCraft","harvestcraft:crabrawitem",13213,0,"false","Raw Crab",1,0.6,"foodCrabraw"
"Pam's HarvestCraft","harvestcraft:crackeritem",12817,0,"false","Cracker",4,1.2,"foodCracker"
"Pam's HarvestCraft","harvestcraft:crackersandcheeseitem",12873,0,"false","Crackers and Cheese",8,1.2,"foodCrackersandcheese"
"Pam's HarvestCraft","harvestcraft:crackersitem",12850,0,"false","Crackers",6,1.2,"foodCrackers"
"Pam's HarvestCraft","harvestcraft:cracklinsitem",12955,0,"false","Cracklins",5,1.2,"foodCracklins"
"Pam's HarvestCraft","harvestcraft:cranberrybaritem",12578,0,"false","Cranberry Bar",5,1.2,"foodCranberrybar"
"Pam's HarvestCraft","harvestcraft:cranberryitem",12041,0,"false","Cranberry",1,0.6,"cropCranberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:cranberryjellyitem",12604,0,"false","Cranberry Jelly",2,1.2,"foodCranberryjelly"
"Pam's HarvestCraft","harvestcraft:cranberryjellysandwichitem",12605,0,"false","Cranberry Jelly Sandwich",6,1.2,"foodCranberryjellysandwich"
"Pam's HarvestCraft","harvestcraft:cranberryjuiceitem",12334,0,"false","Cranberry Juice",2,1.2,"foodCranberryjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:cranberrysauceitem",12577,0,"false","Cranberry Sauce",2,1.2,"foodCranberrysauce"
"Pam's HarvestCraft","harvestcraft:cranberrysmoothieitem",12802,0,"false","Cranberry Smoothie",3,1.2,"foodCranberrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:cranberryyogurtitem",12803,0,"false","Cranberry Yogurt",2,1.2,"foodCranberryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:crawfishetoufeeitem",13119,0,"false","Crawfish Etoufee",10,1.2,"foodCrawfishetoufee"
"Pam's HarvestCraft","harvestcraft:crayfishcookeditem",12724,0,"false","Cooked Crayfish",2,1.2,"foodCrayfishcooked"
"Pam's HarvestCraft","harvestcraft:crayfishrawitem",13214,0,"false","Raw Crayfish",1,0.6,"foodCrayfishraw"
"Pam's HarvestCraft","harvestcraft:crayfishsaladitem",12946,0,"false","Crayfish Salad",8,1.2,"foodCrayfishsalad"
"Pam's HarvestCraft","harvestcraft:creamcookieitem",12550,0,"false","Cream Cookie",6,1.2,"foodCreamcookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:creamedbroccolisoupitem",12467,0,"false","Creamed Broccoli Soup",6,1.2,"foodCreamedbroccolisoup"
"Pam's HarvestCraft","harvestcraft:creamedcornitem",12403,0,"false","Creamed Corn",3,1.2,"foodCreamedcorn"
"Pam's HarvestCraft","harvestcraft:creamofavocadosoupitem",12508,0,"false","Cream of Avocado Soup",6,1.2,"foodCreamofavocadosoup"
"Pam's HarvestCraft","harvestcraft:creepercookieitem",12840,0,"false","Creeper Cookie",5,1.2,"foodCreepercookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:creeperwingsitem",12851,0,"false","Creeper Wings",6,1.2,"foodCreeperwings"
"Pam's HarvestCraft","harvestcraft:crispyricepuffbarsitem",12905,0,"false","Crispy Rice Puff Bar",5,1.2,"foodCrispyricepuffbars"
"Pam's HarvestCraft","harvestcraft:crispyricepuffcerealitem",12904,0,"false","Crispy Rice Puff Cereal",2,1.2,"foodCrispyricepuffcereal"
"Pam's HarvestCraft","harvestcraft:croissantitem",12771,0,"false","Croissant",6,1.2,"foodCroissant"
"Pam's HarvestCraft","harvestcraft:cucumberitem",11959,0,"false","Cucumber",1,0.6,"cropCucumber,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:cucumbersaladitem",12417,0,"false","Cucumber Salad",3,1.2,"foodCucumbersalad"
"Pam's HarvestCraft","harvestcraft:cucumbersandwichitem",13034,0,"false","Cucumber Sandwich",8,1.2,"foodCucumbersandwich"
"Pam's HarvestCraft","harvestcraft:cucumbersoupitem",12418,0,"false","Cucumber Soup",4,1.2,"foodCucumbersoup"
"Pam's HarvestCraft","harvestcraft:curryitem",12424,0,"false","Curry Rice",6,1.2,"foodCurry"
"Pam's HarvestCraft","harvestcraft:curryleafitem",12047,0,"false","Curry Leaf",1,0.6,"cropCurryleaf"
"Pam's HarvestCraft","harvestcraft:custarditem",12593,0,"false","Custard",5,1.2,"foodCustard"
"Pam's HarvestCraft","harvestcraft:damperitem",12712,0,"false","Damper",5,1.2,"foodDamper"
"Pam's HarvestCraft","harvestcraft:dandelionsaladitem",13035,0,"false","Dandelion Salad",3,1.2,"foodDandelionsalad"
"Pam's HarvestCraft","harvestcraft:dandelionteaitem",13054,0,"false","Dandelion Tea",3,1.2,"foodDandeliontea"
"Pam's HarvestCraft","harvestcraft:dangoitem",13122,0,"false","Dango",10,1.2,"foodDango"
"Pam's HarvestCraft","harvestcraft:dateitem",12100,0,"false","Date",1,0.6,"cropDate,listAllfruit"
"Pam's HarvestCraft","harvestcraft:datenutbreaditem",12686,0,"false","Date Nut Bread",5,1.2,"foodDatenutbread"
"Pam's HarvestCraft","harvestcraft:delightedmealitem",13163,0,"false","Delighted Meal",15,1.2,"foodDelightedmeal,foodNutrients5"
"Pam's HarvestCraft","harvestcraft:deluxecheeseburgeritem",13106,0,"false","Deluxe Cheeseburger",10,1.2,"foodDeluxecheeseburger"
"Pam's HarvestCraft","harvestcraft:deluxechickencurryitem",13177,0,"false","Deluxe Chicken Curry",19,1.2,"foodDeluxechickencurry,foodNutrients5"
"Pam's HarvestCraft","harvestcraft:deluxenachoesitem",13166,0,"false","Deluxe Nachos",16,1.2,"foodDeluxenachoes,foodNutrients5"
"Pam's HarvestCraft","harvestcraft:deviledeggitem",12891,0,"false","Deviled Egg",7,1.2,"foodDeviledegg"
"Pam's HarvestCraft","harvestcraft:dhalitem",12852,0,"false","Dhal",7,1.2,"foodDhal"
"Pam's HarvestCraft","harvestcraft:dimsumitem",12773,0,"false","Dim Sum",8,1.2,"foodDimsum"
"Pam's HarvestCraft","harvestcraft:donutitem",12539,0,"false","Donut",4,1.2,"foodDonut"
"Pam's HarvestCraft","harvestcraft:dragonfruititem",12115,0,"false","Dragonfruit",1,0.6,"cropDragonfruit,listAllfruit"
"Pam's HarvestCraft","harvestcraft:driedsoupitem",12921,0,"false","Dried Soup",3,1.2,"foodDriedsoup"
"Pam's HarvestCraft","harvestcraft:duckcookeditem",12932,0,"false","Cooked Duck",2,1.2,"foodDuckcooked,listAllduckcooked,listAllmeatcooked"
"Pam's HarvestCraft","harvestcraft:duckrawitem",12931,0,"false","Raw Duck",1,1.2,"foodDuckraw,listAllduckraw,listAllmeatraw"
"Pam's HarvestCraft","harvestcraft:durianitem",12224,0,"false","Durian",1,0.6,"cropDurian"
"Pam's HarvestCraft","harvestcraft:durianmilkshakeitem",12853,0,"false","Durian Milkshake",3,1.2,"foodDurianmilkshake"
"Pam's HarvestCraft","harvestcraft:durianmuffinitem",12854,0,"false","Durian Muffin",4,1.2,"foodDurianmuffin"
"Pam's HarvestCraft","harvestcraft:earlgreyteaitem",12959,0,"false","Tea, Earl Grey, Hot",2,1.2,"foodEarlgreytea"
"Pam's HarvestCraft","harvestcraft:ediblerootitem",12284,0,"false","Edible Root",1,0.6,"cropEdibleroot"
"Pam's HarvestCraft","harvestcraft:eelrawitem",13215,0,"false","Raw Eel",1,0.6,"foodEelraw"
"Pam's HarvestCraft","harvestcraft:eggnogitem",12592,0,"false","Egg Nog",5,1.2,"foodEggnog"
"Pam's HarvestCraft","harvestcraft:eggplantitem",12025,0,"false","Eggplant",1,0.6,"cropEggplant,listAllveggie"
"Pam's HarvestCraft","harvestcraft:eggplantparmitem",12455,0,"false","Eggplant Parm",5,1.2,"foodEggplantparm"
"Pam's HarvestCraft","harvestcraft:eggrollitem",12960,0,"false","Egg Roll",6,1.2,"foodEggroll"
"Pam's HarvestCraft","harvestcraft:eggsaladitem",12370,0,"false","Egg Salad",4,1.2,"foodEggsalad"
"Pam's HarvestCraft","harvestcraft:eggsbenedictitem",13144,0,"false","Eggs Benedict",12,1.2,"foodEggsbenedict"
"Pam's HarvestCraft","harvestcraft:eggtartitem",12961,0,"false","Egg Tart",8,1.2,"foodEggtart"
"Pam's HarvestCraft","harvestcraft:elderberryitem",12067,0,"false","Elderberry",1,0.6,"cropElderberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:enchiladaitem",13133,0,"false","Enchilada",11,1.2,"foodEnchilada"
"Pam's HarvestCraft","harvestcraft:energydrinkitem",12738,0,"false","Energy Drink",5,1.2,"foodEnergydrink"
"Pam's HarvestCraft","harvestcraft:epicbaconitem",12701,0,"false","Epic Bacon",9,1.2,"foodEpicbacon"
"Pam's HarvestCraft","harvestcraft:epicbltitem",13151,0,"false","Epic BLT",13,1.2,"foodEpicblt"
"Pam's HarvestCraft","harvestcraft:escargotitem",12973,0,"false","Escargot",5,1.2,"foodEscargot"
"Pam's HarvestCraft","harvestcraft:espressoitem",12458,0,"false","Espresso",4,1.2,"foodEspresso"
"Pam's HarvestCraft","harvestcraft:etonmessitem",13020,0,"false","Eton Mess",4,1.2,"foodEtonmess"
"Pam's HarvestCraft","harvestcraft:extremechiliitem",12437,0,"false","Extreme Chili",5,1.2,"foodExtremechili"
"Pam's HarvestCraft","harvestcraft:fairybreaditem",12710,0,"false","Fairy Bread",8,1.2,"foodFairybread"
"Pam's HarvestCraft","harvestcraft:festivalbreaditem",12927,0,"false","Festival Bread",5,1.2,"foodFestivalbread"
"Pam's HarvestCraft","harvestcraft:fiestacornsaladitem",12910,0,"false","Fiesta Corn Salad",7,1.2,"foodFiestacornsalad"
"Pam's HarvestCraft","harvestcraft:figbaritem",12667,0,"false","Fig Bar",5,1.2,"foodFigbar"
"Pam's HarvestCraft","harvestcraft:figitem",12109,0,"false","Fig",1,0.6,"cropFig,listAllfruit"
"Pam's HarvestCraft","harvestcraft:figjellyitem",12668,0,"false","Fig Jelly",2,1.2,"foodFigjelly"
"Pam's HarvestCraft","harvestcraft:figjellysandwichitem",12669,0,"false","Fig Jelly Sandwich",6,1.2,"foodFigjellysandwich"
"Pam's HarvestCraft","harvestcraft:figjuiceitem",12339,0,"false","Fig Juice",2,1.2,"foodFigjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:figsmoothieitem",12670,0,"false","Fig Smoothie",3,1.2,"foodFigsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:figyogurtitem",12671,0,"false","Fig Yogurt",2,1.2,"foodFigyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:firmtofuitem",12656,0,"false","Firm Tofu",2,1.2,"foodFirmtofu"
"Pam's HarvestCraft","harvestcraft:fishandchipsitem",12365,0,"false","Fish and Chips",7,1.2,"foodFishandchips"
"Pam's HarvestCraft","harvestcraft:fishdinneritem",12441,0,"false","Fish Dinner",7,1.2,"foodFishdinner"
"Pam's HarvestCraft","harvestcraft:fishlettucewrapitem",12389,0,"false","Fish Lettuce Wrap",3,1.2,"foodFishlettucewrap"
"Pam's HarvestCraft","harvestcraft:fishsandwichitem",12363,0,"false","Fish Sandwich",6,1.2,"foodFishsandwich"
"Pam's HarvestCraft","harvestcraft:fishsticksitem",12364,0,"false","Fish Sticks",5,1.2,"foodFishsticks"
"Pam's HarvestCraft","harvestcraft:fishtacoitem",12402,0,"false","Fish Taco",8,1.2,"foodFishtaco"
"Pam's HarvestCraft","harvestcraft:flaxitem",12069,0,"false","Flax",1,0.6,"cropFlax,listAllfiber"
"Pam's HarvestCraft","harvestcraft:footlongitem",12553,0,"false","Footlong",8,1.2,"foodFootlong"
"Pam's HarvestCraft","harvestcraft:fortunecookieitem",12890,0,"false","Fortune Cookie",5,1.2,"foodFortunecookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:frenchtoastitem",12537,0,"false","French Toast",8,1.2,"foodFrenchtoast"
"Pam's HarvestCraft","harvestcraft:friedbolognasandwichitem",13048,0,"false","Fried Bologna Sandwich",8,1.2,"foodFriedbolognasandwich"
"Pam's HarvestCraft","harvestcraft:friedchickenitem",12552,0,"false","Fried Chicken",8,1.2,"foodFriedchicken"
"Pam's HarvestCraft","harvestcraft:friedeggitem",12367,0,"false","Fried Egg",3,1.2,"foodFriedegg"
"Pam's HarvestCraft","harvestcraft:friedfeastitem",13175,0,"false","Fried Feast",18,1.2,"foodFriedfeast"
"Pam's HarvestCraft","harvestcraft:friedgreentomatoesitem",12894,0,"false","Fried Green Tomatoes",5,1.2,"foodFriedgreentomatoes"
"Pam's HarvestCraft","harvestcraft:friedonionsitem",12739,0,"false","Fried Onions",2,1.2,"foodFriedonions"
"Pam's HarvestCraft","harvestcraft:friedpecanokraitem",12774,0,"false","Fried Pecan Okra",4,1.2,"foodFriedpecanokra"
"Pam's HarvestCraft","harvestcraft:friedriceitem",12422,0,"false","Fried Rice",5,1.2,"foodFriedrice"
"Pam's HarvestCraft","harvestcraft:friesitem",12351,0,"false","Fries",2,1.2,"foodFries"
"Pam's HarvestCraft","harvestcraft:frogcookeditem",12725,0,"false","Cooked Frog Legs",2,1.2,"foodFrogcooked"
"Pam's HarvestCraft","harvestcraft:froglegstirfryitem",12923,0,"false","Frog Leg Stirfry",6,1.2,"foodFroglegstirfry"
"Pam's HarvestCraft","harvestcraft:frograwitem",13216,0,"false","Raw Frog",1,0.6,"foodFrograw"
"Pam's HarvestCraft","harvestcraft:frosteddonutitem",12543,0,"false","Frosted Donut",8,1.2,"foodFrosteddonut"
"Pam's HarvestCraft","harvestcraft:fruitcakeitem",13131,0,"false","Fruit Cake",11,1.2,"foodFruitcake"
"Pam's HarvestCraft","harvestcraft:fruitcreamfestivalbreaditem",12928,0,"false","Fruit Cream Festival Bread",7,1.2,"foodFruitcreamfestivalbread"
"Pam's HarvestCraft","harvestcraft:fruitcrumbleitem",12511,0,"false","Fruit Crumble",5,1.2,"foodFruitcrumble"
"Pam's HarvestCraft","harvestcraft:fruitpunchitem",12586,0,"false","Fruit Punch",2,1.2,"foodFruitpunch"
"Pam's HarvestCraft","harvestcraft:fruitsaladitem",12381,0,"false","Fruit Salad",2,1.2,"foodFruitsalad"
"Pam's HarvestCraft","harvestcraft:futomakiitem",12706,0,"false","Futo Maki",9,1.2,"foodFutomaki"
"Pam's HarvestCraft","harvestcraft:gardensoupitem",12595,0,"false","Garden Soup",4,1.2,"foodGardensoup"
"Pam's HarvestCraft","harvestcraft:garlicbreaditem",12485,0,"false","Garlic Bread",7,1.2,"foodGarlicbread"
"Pam's HarvestCraft","harvestcraft:garlicchickenitem",12487,0,"false","Garlic Chicken",6,1.2,"foodGarlicchicken"
"Pam's HarvestCraft","harvestcraft:garlicitem",11985,0,"false","Garlic",1,0.6,"cropGarlic,listAllherb"
"Pam's HarvestCraft","harvestcraft:garlicmashedpotatoesitem",12486,0,"false","Garlic Mashed Potatoes",6,1.2,"foodGarlicmashedpotatoes"
"Pam's HarvestCraft","harvestcraft:garlicsteakitem",12949,0,"false","Garlic Steak",6,1.2,"foodGarlicsteak"
"Pam's HarvestCraft","harvestcraft:generaltsochickenitem",12704,0,"false","General Tso's Chicken",7,1.2,"foodGeneraltsochicken"
"Pam's HarvestCraft","harvestcraft:gherkinitem",12713,0,"false","Gherkin",5,1.2,"foodGherkin"
"Pam's HarvestCraft","harvestcraft:gigapickleitem",12053,0,"false","Giga Pickle",1,0.6,"foodGigapickle,foodPickles"
"Pam's HarvestCraft","harvestcraft:gingerbreaditem",12478,0,"false","Ginger Bread",7,1.2,"foodGingerbread"
"Pam's HarvestCraft","harvestcraft:gingerchickenitem",12643,0,"false","Ginger Chicken",6,1.2,"foodGingerchicken"
"Pam's HarvestCraft","harvestcraft:gingeredrhubarbtartitem",12646,0,"false","Gingered Rhubarb Tart",8,1.2,"foodGingeredrhubarbtart"
"Pam's HarvestCraft","harvestcraft:gingeritem",11987,0,"false","Ginger",1,0.6,"cropGinger,listAllspice"
"Pam's HarvestCraft","harvestcraft:gingersnapsitem",12479,0,"false","Ginger Snaps",3,1.2,"foodGingersnaps"
"Pam's HarvestCraft","harvestcraft:gingersodaitem",12633,0,"false","Ginger Ale",3,1.2,"foodGingersoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:glazedcarrotsitem",12345,0,"false","Glazed Carrots",4,1.2,"foodGlazedcarrots"
"Pam's HarvestCraft","harvestcraft:glisteningsaladitem",13145,0,"false","Glistening Salad",12,1.2,"foodGlisteningsalad"
"Pam's HarvestCraft","harvestcraft:gooseberryitem",12182,0,"false","Gooseberry",1,0.6,"cropGooseberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:gooseberryjellyitem",12775,0,"false","Gooseberry Jelly",2,1.2,"foodGooseberryjelly"
"Pam's HarvestCraft","harvestcraft:gooseberryjellysandwichitem",12776,0,"false","Gooseberry Jelly Sandwich",6,1.2,"foodGooseberryjellysandwich"
"Pam's HarvestCraft","harvestcraft:gooseberrymilkshakeitem",12777,0,"false","Gooseberry Milkshake",3,1.2,"foodGooseberrymilkeshake"
"Pam's HarvestCraft","harvestcraft:gooseberrypieitem",12778,0,"false","Gooseberry Pie",5,1.2,"foodGooseberrypie"
"Pam's HarvestCraft","harvestcraft:gooseberrysmoothieitem",12779,0,"false","Gooseberry Smoothie",3,1.2,"foodGooseberrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:gooseberryyogurtitem",12780,0,"false","Gooseberry Yogurt",2,1.2,"foodGooseberryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:gourmetbeefburgeritem",13179,0,"false","Gourmet Beef Burger",19,1.2,"foodGourmetbeefburger"
"Pam's HarvestCraft","harvestcraft:gourmetbeefpattyitem",12974,0,"false","Gourmet Beef Patty",6,1.2,"foodGourmetbeefpatty"
"Pam's HarvestCraft","harvestcraft:gourmetmuttonburgeritem",13167,0,"false","Gourmet Mutton Burger",16,1.2,"foodGourmetmuttonburger"
"Pam's HarvestCraft","harvestcraft:gourmetmuttonpattyitem",12975,0,"false","Gourmet Mutton Patty",6,1.2,"foodGourmetmuttonpatty"
"Pam's HarvestCraft","harvestcraft:gourmetporkburgeritem",13161,0,"false","Gourmet Pork Burger",14,1.2,"foodGourmetporkburger,foodNutrients5"
"Pam's HarvestCraft","harvestcraft:gourmetporkpattyitem",12976,0,"false","Gourmet Pork Patty",6,1.2,"foodGourmetporkpatty"
"Pam's HarvestCraft","harvestcraft:gourmetvenisonburgeritem",13184,0,"false","Gourmet Venison Burger",20,1.2,"foodGourmetvenisonburger,foodNutrients5"
"Pam's HarvestCraft","harvestcraft:gourmetvenisonpattyitem",12977,0,"false","Gourmet Venison Patty",6,1.2,"foodGourmetvenisonpatty"
"Pam's HarvestCraft","harvestcraft:grapefruititem",12140,0,"false","Grapefruit",1,0.6,"cropGrapefruit,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:grapefruitjellyitem",12672,0,"false","Grapefruit Jelly",2,1.2,"foodGrapefruitjelly"
"Pam's HarvestCraft","harvestcraft:grapefruitjellysandwichitem",12673,0,"false","Grapefruit Jelly Sandwich",6,1.2,"foodGrapefruitjellysandwich"
"Pam's HarvestCraft","harvestcraft:grapefruitjuiceitem",12340,0,"false","Grapefruit Juice",2,1.2,"foodGrapefruitjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:grapefruitsmoothieitem",12674,0,"false","Grapefruit Smoothie",3,1.2,"foodGrapefruitjellysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:grapefruitsodaitem",12676,0,"false","Grapefruit Soda",4,1.2,"foodGrapefruitsoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:grapefruityogurtitem",12675,0,"false","Grapefruit Yogurt",2,1.2,"foodGrapefruityogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:grapeitem",12037,0,"false","Grape",1,0.6,"cropGrape,listAllfruit"
"Pam's HarvestCraft","harvestcraft:grapejellyitem",12413,0,"false","Grape Jelly",2,1.2,"foodGrapejelly"
"Pam's HarvestCraft","harvestcraft:grapejuiceitem",12321,0,"false","Grape Juice",2,1.2,"foodGrapejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:grapesaladitem",12414,0,"false","Grape Salad",3,1.2,"foodGrapesalad"
"Pam's HarvestCraft","harvestcraft:grapesmoothieitem",12804,0,"false","Grape Smoothie",3,1.2,"foodGrapesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:grapesodaitem",12634,0,"false","Grape Soda",4,1.2,"foodGrapesoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:grapeyogurtitem",12558,0,"false","Grape Yogurt",2,1.2,"foodGrapeyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:gravlaxitem",13055,0,"false","Gravlax",4,1.2,"foodGravlax"
"Pam's HarvestCraft","harvestcraft:gravyitem",12820,0,"false","Gravy",3,1.2,"foodGravy"
"Pam's HarvestCraft","harvestcraft:greenbeancasseroleitem",12943,0,"false","Green Bean Casserole",6,1.2,"foodGreenbeancasserole"
"Pam's HarvestCraft","harvestcraft:greeneggsandhamitem",12870,0,"false","Green Eggs and Ham",5,1.2,"foodGreeneggsandham"
"Pam's HarvestCraft","harvestcraft:greengrapeitem",12071,0,"false","Green Grape",1,0.6,"cropGrape,cropGreengrape,listAllfruit"
"Pam's HarvestCraft","harvestcraft:greenheartfishitem",13232,0,"false","Green Heart Fish",1,0.6,"foodGreenheartfish,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:greenteaitem",12962,0,"false","Green Tea",2,1.2,"foodGreentea"
"Pam's HarvestCraft","harvestcraft:grilledasparagusitem",12292,0,"false","Grilled Asparagus",2,1.2,"foodGrilledasparagus"
"Pam's HarvestCraft","harvestcraft:grilledcheeseitem",12298,0,"false","Grilled Cheese",8,1.2,"foodGrilledcheese"
"Pam's HarvestCraft","harvestcraft:grilledcheesevegemitetoastitem",12902,0,"false","Grilled Cheese Vegemite Toast",9,1.2,"foodGrilledcheesevegemitetoast"
"Pam's HarvestCraft","harvestcraft:grilledeggplantitem",12294,0,"false","Grilled Eggplant",2,1.2,"foodGrilledeggplant"
"Pam's HarvestCraft","harvestcraft:grilledmushroomitem",12352,0,"false","Grilled Mushroom",2,1.2,"foodGrilledmushroom"
"Pam's HarvestCraft","harvestcraft:grilledskewersitem",12433,0,"false","Grilled Skewer",4,1.2,"foodGrilledskewers"
"Pam's HarvestCraft","harvestcraft:gritsitem",12878,0,"false","Grits",4,1.2,"foodGrits"
"Pam's HarvestCraft","harvestcraft:groiledcheesesandwichitem",13124,0,"false","Groiled Cheese Sandwich",10,1.2,"foodGroiledcheesesandwich"
"Pam's HarvestCraft","harvestcraft:grouperrawitem",13217,0,"false","Raw Grouper",1,0.6,"foodGrouperraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:guacamoleitem",12507,0,"false","Guacamole",5,1.2,"foodGuacamole"
"Pam's HarvestCraft","harvestcraft:guavaitem",12215,0,"false","Guava",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:guisoitem",12978,0,"false","Guiso",9,1.2,"foodGuiso"
"Pam's HarvestCraft","harvestcraft:gumboitem",13156,0,"false","Gumbo",13,1.2,"foodGumbo"
"Pam's HarvestCraft","harvestcraft:gummybearsitem",12585,0,"false","Gummy Bears",3,1.2,"foodGummybears"
"Pam's HarvestCraft","harvestcraft:gyudonitem",13040,0,"false","Gyudon",6,1.2,"foodGyudon"
"Pam's HarvestCraft","harvestcraft:haggisitem",12924,0,"false","Haggis",6,1.2,"foodHaggis"
"Pam's HarvestCraft","harvestcraft:hamandcheesesandwichitem",12876,0,"false","Ham and Cheese Sandwich",7,1.2,"foodHamandcheesesandwich"
"Pam's HarvestCraft","harvestcraft:hamandpineapplepizzaitem",12944,0,"false","Ham and Pineapple Pizza",9,1.2,"foodHamandpineapplepizza,foodNutrients5"
"Pam's HarvestCraft","harvestcraft:hamburgeritem",12360,0,"false","Hamburger",6,1.2,"foodHamburger"
"Pam's HarvestCraft","harvestcraft:hamsweetpicklesandwichitem",13142,0,"false","Ham & Sweet Pickle Sandwich",12,1.2,"foodHamsweetpicklesandwich"
"Pam's HarvestCraft","harvestcraft:hashitem",12394,0,"false","Hash",5,1.2,"foodHash"
"Pam's HarvestCraft","harvestcraft:hazelnutitem",12170,0,"false","Hazelnut",1,0.6,""
"Pam's HarvestCraft","harvestcraft:heartybreakfastitem",13164,0,"false","Hearty Breakfast",15,1.2,"foodHeartyBreakfast"
"Pam's HarvestCraft","harvestcraft:herbbutterparsnipsitem",12653,0,"false","Herb Butter Parsnips",4,1.2,"foodHerbbutterparsnips"
"Pam's HarvestCraft","harvestcraft:herringrawitem",13218,0,"false","Raw Herring",1,0.6,"foodHerringraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:homestylelunchitem",13138,0,"false","Homestyle Lunch",11,1.2,"foodHomestylelunch"
"Pam's HarvestCraft","harvestcraft:honeybreaditem",12841,0,"false","Honey Bread",5,1.2,"foodHoneybread"
"Pam's HarvestCraft","harvestcraft:honeybunitem",12842,0,"false","Honeybun",9,1.2,"foodHoneybun"
"Pam's HarvestCraft","harvestcraft:honeycombchocolatebaritem",12708,0,"false","Honeycomb Chocolate Bar",3,1.2,"foodHoneycombchocolatebar"
"Pam's HarvestCraft","harvestcraft:honeyglazedcarrotsitem",12843,0,"false","Honey Glazed Carrots",6,1.2,"foodHoneyglazedcarrots"
"Pam's HarvestCraft","harvestcraft:honeyglazedhamitem",12844,0,"false","Honey Glazed Ham",5,1.2,"foodHoneyglazedham"
"Pam's HarvestCraft","harvestcraft:honeyitem",13191,0,"false","Honey",2,0.6,"dropHoney,foodHoneydrop,listAllsugar"
"Pam's HarvestCraft","harvestcraft:honeylemonlambitem",12648,0,"false","Honey Lemon Lamb",6,1.2,"foodHoneylemonlamb"
"Pam's HarvestCraft","harvestcraft:honeysandwichitem",12811,0,"false","Honey Sandwich",6,1.2,"foodHoneysandwich"
"Pam's HarvestCraft","harvestcraft:honeysoyribsitem",12845,0,"false","Honey Soy Ribs",9,1.2,"foodHoneysoyribs"
"Pam's HarvestCraft","harvestcraft:hotandsoursoupitem",13112,0,"false","Hot and Sour Soup",10,1.2,"foodHotandsoursoup"
"Pam's HarvestCraft","harvestcraft:hotchocolateitem",12377,0,"false","Hot Chocolate",2,1.2,"foodHotchocolate"
"Pam's HarvestCraft","harvestcraft:hotcocoaitem",13062,0,"false","Hot Cocoa",5,1.2,"foodHotcocoa"
"Pam's HarvestCraft","harvestcraft:hotdishcasseroleitem",12951,0,"false","Hot Dish Casserole",9,1.2,"foodHotdishcasserole"
"Pam's HarvestCraft","harvestcraft:hotdogitem",12358,0,"false","Hotdog",5,1.2,"foodHotdog"
"Pam's HarvestCraft","harvestcraft:hotwingsitem",12435,0,"false","Hot Wings",3,1.2,"foodHotwings"
"Pam's HarvestCraft","harvestcraft:huckleberryitem",12073,0,"false","Huckleberry",1,0.6,"cropHuckleberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:hummusitem",12856,0,"false","Hummus",5,1.2,"foodHummus"
"Pam's HarvestCraft","harvestcraft:hushpuppiesitem",12781,0,"false","Hushpuppies",5,1.2,"foodHushpuppies"
"Pam's HarvestCraft","harvestcraft:icecreamitem",12297,0,"false","Ice Cream",3,1.2,"foodIcecream,listAllicecream"
"Pam's HarvestCraft","harvestcraft:imagawayakiitem",13042,0,"false","Imagawayaki",5,1.2,"foodImagawayaki"
