+----------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+----------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                 |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                         |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                       |
| *** ALSO ***                                                                                                                                                                                                                                    |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                       |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                        |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                       |
+----------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+----------------------------------------------------------------------------+
| Mod name             | Registry name                                   | Item ID | Meta/dmg | Subtypes | Display name                        | Hunger | Saturation | Ore Dict keys                                                              |
| Pam's HarvestCraft   | harvestcraft:futomakiitem                       |   11674 |        0 |    false | Futo Maki                           |      9 |        1.2 | foodFutomaki                                                               |
| Pam's HarvestCraft   | harvestcraft:gardensoupitem                     |   11563 |        0 |    false | Garden Soup                         |      4 |        1.2 | foodGardensoup                                                             |
| Pam's HarvestCraft   | harvestcraft:garlicbreaditem                    |   11453 |        0 |    false | Garlic Bread                        |      7 |        1.2 | foodGarlicbread                                                            |
| Pam's HarvestCraft   | harvestcraft:garlicchickenitem                  |   11455 |        0 |    false | Garlic Chicken                      |      6 |        1.2 | foodGarlicchicken                                                          |
| Pam's HarvestCraft   | harvestcraft:garlicitem                         |   10953 |        0 |    false | Garlic                              |      1 |        0.6 | cropGarlic,listAllherb                                                     |
| Pam's HarvestCraft   | harvestcraft:garlicmashedpotatoesitem           |   11454 |        0 |    false | Garlic Mashed Potatoes              |      6 |        1.2 | foodGarlicmashedpotatoes                                                   |
| Pam's HarvestCraft   | harvestcraft:garlicsteakitem                    |   11917 |        0 |    false | Garlic Steak                        |      6 |        1.2 | foodGarlicsteak                                                            |
| Pam's HarvestCraft   | harvestcraft:generaltsochickenitem              |   11672 |        0 |    false | General Tso's Chicken               |      7 |        1.2 | foodGeneraltsochicken                                                      |
| Pam's HarvestCraft   | harvestcraft:gherkinitem                        |   11681 |        0 |    false | Gherkin                             |      5 |        1.2 | foodGherkin                                                                |
| Pam's HarvestCraft   | harvestcraft:gigapickleitem                     |   11021 |        0 |    false | Giga Pickle                         |      1 |        0.6 | foodGigapickle,foodPickles                                                 |
| Pam's HarvestCraft   | harvestcraft:gingerbreaditem                    |   11446 |        0 |    false | Ginger Bread                        |      7 |        1.2 | foodGingerbread                                                            |
| Pam's HarvestCraft   | harvestcraft:gingerchickenitem                  |   11611 |        0 |    false | Ginger Chicken                      |      6 |        1.2 | foodGingerchicken                                                          |
| Pam's HarvestCraft   | harvestcraft:gingeredrhubarbtartitem            |   11614 |        0 |    false | Gingered Rhubarb Tart               |      8 |        1.2 | foodGingeredrhubarbtart                                                    |
| Pam's HarvestCraft   | harvestcraft:gingeritem                         |   10955 |        0 |    false | Ginger                              |      1 |        0.6 | cropGinger,listAllspice                                                    |
| Pam's HarvestCraft   | harvestcraft:gingersnapsitem                    |   11447 |        0 |    false | Ginger Snaps                        |      3 |        1.2 | foodGingersnaps                                                            |
| Pam's HarvestCraft   | harvestcraft:gingersodaitem                     |   11601 |        0 |    false | Ginger Ale                          |      3 |        1.2 | foodGingersoda,listAllsoda                                                 |
| Pam's HarvestCraft   | harvestcraft:glazedcarrotsitem                  |   11313 |        0 |    false | Glazed Carrots                      |      4 |        1.2 | foodGlazedcarrots                                                          |
| Pam's HarvestCraft   | harvestcraft:glisteningsaladitem                |   12113 |        0 |    false | Glistening Salad                    |     12 |        1.2 | foodGlisteningsalad                                                        |
| Pam's HarvestCraft   | harvestcraft:gooseberryitem                     |   11150 |        0 |    false | Gooseberry                          |      1 |        0.6 | cropGooseberry,listAllberry,listAllfruit                                   |
| Pam's HarvestCraft   | harvestcraft:gooseberryjellyitem                |   11743 |        0 |    false | Gooseberry Jelly                    |      2 |        1.2 | foodGooseberryjelly                                                        |
| Pam's HarvestCraft   | harvestcraft:gooseberryjellysandwichitem        |   11744 |        0 |    false | Gooseberry Jelly Sandwich           |      6 |        1.2 | foodGooseberryjellysandwich                                                |
| Pam's HarvestCraft   | harvestcraft:gooseberrymilkshakeitem            |   11745 |        0 |    false | Gooseberry Milkshake                |      3 |        1.2 | foodGooseberrymilkeshake                                                   |
| Pam's HarvestCraft   | harvestcraft:gooseberrypieitem                  |   11746 |        0 |    false | Gooseberry Pie                      |      5 |        1.2 | foodGooseberrypie                                                          |
| Pam's HarvestCraft   | harvestcraft:gooseberrysmoothieitem             |   11747 |        0 |    false | Gooseberry Smoothie                 |      3 |        1.2 | foodGooseberrysmoothie,listAllsmoothie                                     |
| Pam's HarvestCraft   | harvestcraft:gooseberryyogurtitem               |   11748 |        0 |    false | Gooseberry Yogurt                   |      2 |        1.2 | foodGooseberryyogurt,listAllyogurt                                         |
| Pam's HarvestCraft   | harvestcraft:gourmetbeefburgeritem              |   12147 |        0 |    false | Gourmet Beef Burger                 |     19 |        1.2 | foodGourmetbeefburger                                                      |
| Pam's HarvestCraft   | harvestcraft:gourmetbeefpattyitem               |   11942 |        0 |    false | Gourmet Beef Patty                  |      6 |        1.2 | foodGourmetbeefpatty                                                       |
| Pam's HarvestCraft   | harvestcraft:gourmetmuttonburgeritem            |   12135 |        0 |    false | Gourmet Mutton Burger               |     16 |        1.2 | foodGourmetmuttonburger                                                    |
| Pam's HarvestCraft   | harvestcraft:gourmetmuttonpattyitem             |   11943 |        0 |    false | Gourmet Mutton Patty                |      6 |        1.2 | foodGourmetmuttonpatty                                                     |
| Pam's HarvestCraft   | harvestcraft:gourmetporkburgeritem              |   12129 |        0 |    false | Gourmet Pork Burger                 |     14 |        1.2 | foodGourmetporkburger                                                      |
| Pam's HarvestCraft   | harvestcraft:gourmetporkpattyitem               |   11944 |        0 |    false | Gourmet Pork Patty                  |      6 |        1.2 | foodGourmetporkpatty                                                       |
| Pam's HarvestCraft   | harvestcraft:gourmetvenisonburgeritem           |   12152 |        0 |    false | Gourmet Venison Burger              |     20 |        1.2 | foodGourmetvenisonburger                                                   |
| Pam's HarvestCraft   | harvestcraft:gourmetvenisonpattyitem            |   11945 |        0 |    false | Gourmet Venison Patty               |      6 |        1.2 | foodGourmetvenisonpatty                                                    |
| Pam's HarvestCraft   | harvestcraft:grapefruititem                     |   11108 |        0 |    false | Grapefruit                          |      1 |        0.6 | cropGrapefruit,listAllcitrus,listAllfruit                                  |
| Pam's HarvestCraft   | harvestcraft:grapefruitjellyitem                |   11640 |        0 |    false | Grapefruit Jelly                    |      2 |        1.2 | foodGrapefruitjelly                                                        |
| Pam's HarvestCraft   | harvestcraft:grapefruitjellysandwichitem        |   11641 |        0 |    false | Grapefruit Jelly Sandwich           |      6 |        1.2 | foodGrapefruitjellysandwich                                                |
| Pam's HarvestCraft   | harvestcraft:grapefruitjuiceitem                |   11308 |        0 |    false | Grapefruit Juice                    |      2 |        1.2 | foodGrapefruitjuice,listAlljuice                                           |
| Pam's HarvestCraft   | harvestcraft:grapefruitsmoothieitem             |   11642 |        0 |    false | Grapefruit Smoothie                 |      3 |        1.2 | foodGrapefruitjellysmoothie,listAllsmoothie                                |
| Pam's HarvestCraft   | harvestcraft:grapefruitsodaitem                 |   11644 |        0 |    false | Grapefruit Soda                     |      4 |        1.2 | foodGrapefruitsoda,listAllsoda                                             |
| Pam's HarvestCraft   | harvestcraft:grapefruityogurtitem               |   11643 |        0 |    false | Grapefruit Yogurt                   |      2 |        1.2 | foodGrapefruityogurt,listAllyogurt                                         |
| Pam's HarvestCraft   | harvestcraft:grapeitem                          |   11005 |        0 |    false | Grape                               |      1 |        0.6 | cropGrape,listAllfruit                                                     |
| Pam's HarvestCraft   | harvestcraft:grapejellyitem                     |   11381 |        0 |    false | Grape Jelly                         |      2 |        1.2 | foodGrapejelly                                                             |
| Pam's HarvestCraft   | harvestcraft:grapejuiceitem                     |   11289 |        0 |    false | Grape Juice                         |      2 |        1.2 | foodGrapejuice,listAlljuice                                                |
| Pam's HarvestCraft   | harvestcraft:grapesaladitem                     |   11382 |        0 |    false | Grape Salad                         |      3 |        1.2 | foodGrapesalad                                                             |
| Pam's HarvestCraft   | harvestcraft:grapesmoothieitem                  |   11772 |        0 |    false | Grape Smoothie                      |      3 |        1.2 | foodGrapesmoothie,listAllsmoothie                                          |
| Pam's HarvestCraft   | harvestcraft:grapesodaitem                      |   11602 |        0 |    false | Grape Soda                          |      4 |        1.2 | foodGrapesoda,listAllsoda                                                  |
| Pam's HarvestCraft   | harvestcraft:grapeyogurtitem                    |   11526 |        0 |    false | Grape Yogurt                        |      2 |        1.2 | foodGrapeyogurt,listAllyogurt                                              |
| Pam's HarvestCraft   | harvestcraft:gravlaxitem                        |   12023 |        0 |    false | Gravlax                             |      4 |        1.2 | foodGravlax                                                                |
| Pam's HarvestCraft   | harvestcraft:gravyitem                          |   11788 |        0 |    false | Gravy                               |      3 |        1.2 | foodGravy                                                                  |
| Pam's HarvestCraft   | harvestcraft:greenbeancasseroleitem             |   11911 |        0 |    false | Green Bean Casserole                |      6 |        1.2 | foodGreenbeancasserole                                                     |
| Pam's HarvestCraft   | harvestcraft:greeneggsandhamitem                |   11838 |        0 |    false | Green Eggs and Ham                  |      5 |        1.2 | foodGreeneggsandham                                                        |
| Pam's HarvestCraft   | harvestcraft:greengrapeitem                     |   11039 |        0 |    false | Green Grape                         |      1 |        0.6 | cropGrape,cropGreengrape,listAllfruit                                      |
| Pam's HarvestCraft   | harvestcraft:greenheartfishitem                 |   12200 |        0 |    false | Green Heart Fish                    |      1 |        0.6 | foodGreenheartfish,listAllfishfresh,listAllfishraw                         |
| Pam's HarvestCraft   | harvestcraft:greenteaitem                       |   11930 |        0 |    false | Green Tea                           |      2 |        1.2 | foodGreentea                                                               |
| Pam's HarvestCraft   | harvestcraft:grilledasparagusitem               |   11260 |        0 |    false | Grilled Asparagus                   |      2 |        1.2 | foodGrilledasparagus                                                       |
| Pam's HarvestCraft   | harvestcraft:grilledcheeseitem                  |   11266 |        0 |    false | Grilled Cheese                      |      8 |        1.2 | foodGrilledcheese                                                          |
| Pam's HarvestCraft   | harvestcraft:grilledcheesevegemitetoastitem     |   11870 |        0 |    false | Grilled Cheese Vegemite Toast       |      9 |        1.2 | foodGrilledcheesevegemitetoast                                             |
| Pam's HarvestCraft   | harvestcraft:grilledeggplantitem                |   11262 |        0 |    false | Grilled Eggplant                    |      2 |        1.2 | foodGrilledeggplant                                                        |
| Pam's HarvestCraft   | harvestcraft:grilledmushroomitem                |   11320 |        0 |    false | Grilled Mushroom                    |      2 |        1.2 | foodGrilledmushroom                                                        |
| Pam's HarvestCraft   | harvestcraft:grilledskewersitem                 |   11401 |        0 |    false | Grilled Skewer                      |      4 |        1.2 | foodGrilledskewers                                                         |
| Pam's HarvestCraft   | harvestcraft:gritsitem                          |   11846 |        0 |    false | Grits                               |      4 |        1.2 | foodGrits                                                                  |
| Pam's HarvestCraft   | harvestcraft:groiledcheesesandwichitem          |   12092 |        0 |    false | Groiled Cheese Sandwich             |     10 |        1.2 | foodGroiledcheesesandwich                                                  |
| Pam's HarvestCraft   | harvestcraft:grouperrawitem                     |   12185 |        0 |    false | Raw Grouper                         |      1 |        0.6 | foodGrouperraw,listAllfishfresh,listAllfishraw                             |
| Pam's HarvestCraft   | harvestcraft:guacamoleitem                      |   11475 |        0 |    false | Guacamole                           |      5 |        1.2 | foodGuacamole                                                              |
| Pam's HarvestCraft   | harvestcraft:guavaitem                          |   11183 |        0 |    false | Guava                               |      1 |        0.6 | listAllfruit                                                               |
| Pam's HarvestCraft   | harvestcraft:guisoitem                          |   11946 |        0 |    false | Guiso                               |      9 |        1.2 | foodGuiso                                                                  |
| Pam's HarvestCraft   | harvestcraft:gumboitem                          |   12124 |        0 |    false | Gumbo                               |     13 |        1.2 | foodGumbo                                                                  |
| Pam's HarvestCraft   | harvestcraft:gummybearsitem                     |   11553 |        0 |    false | Gummy Bears                         |      3 |        1.2 | foodGummybears                                                             |
| Pam's HarvestCraft   | harvestcraft:gyudonitem                         |   12008 |        0 |    false | Gyudon                              |      6 |        1.2 | foodGyudon                                                                 |
| Pam's HarvestCraft   | harvestcraft:haggisitem                         |   11892 |        0 |    false | Haggis                              |      6 |        1.2 | foodHaggis                                                                 |
| Pam's HarvestCraft   | harvestcraft:hamandcheesesandwichitem           |   11844 |        0 |    false | Ham and Cheese Sandwich             |      7 |        1.2 | foodHamandcheesesandwich                                                   |
| Pam's HarvestCraft   | harvestcraft:hamandpineapplepizzaitem           |   11912 |        0 |    false | Ham and Pineapple Pizza             |      9 |        1.2 | foodHamandpineapplepizza                                                   |
| Pam's HarvestCraft   | harvestcraft:hamburgeritem                      |   11328 |        0 |    false | Hamburger                           |      6 |        1.2 | foodHamburger                                                              |
| Pam's HarvestCraft   | harvestcraft:hamsweetpicklesandwichitem         |   12110 |        0 |    false | Ham & Sweet Pickle Sandwich         |     12 |        1.2 | foodHamsweetpicklesandwich                                                 |
| Pam's HarvestCraft   | harvestcraft:hashitem                           |   11362 |        0 |    false | Hash                                |      5 |        1.2 | foodHash                                                                   |
| Pam's HarvestCraft   | harvestcraft:hazelnutitem                       |   11138 |        0 |    false | Hazelnut                            |      1 |        0.6 |                                                                            |
| Pam's HarvestCraft   | harvestcraft:heartybreakfastitem                |   12132 |        0 |    false | Hearty Breakfast                    |     15 |        1.2 | foodHeartyBreakfast                                                        |
| Pam's HarvestCraft   | harvestcraft:herbbutterparsnipsitem             |   11621 |        0 |    false | Herb Butter Parsnips                |      4 |        1.2 | foodHerbbutterparsnips                                                     |
| Pam's HarvestCraft   | harvestcraft:herringrawitem                     |   12186 |        0 |    false | Raw Herring                         |      1 |        0.6 | foodHerringraw,listAllfishfresh,listAllfishraw                             |
| Pam's HarvestCraft   | harvestcraft:homestylelunchitem                 |   12106 |        0 |    false | Homestyle Lunch                     |     11 |        1.2 | foodHomestylelunch                                                         |
| Pam's HarvestCraft   | harvestcraft:honeybreaditem                     |   11809 |        0 |    false | Honey Bread                         |      5 |        1.2 | foodHoneybread                                                             |
| Pam's HarvestCraft   | harvestcraft:honeybunitem                       |   11810 |        0 |    false | Honeybun                            |      9 |        1.2 | foodHoneybun                                                               |
| Pam's HarvestCraft   | harvestcraft:honeycombchocolatebaritem          |   11676 |        0 |    false | Honeycomb Chocolate Bar             |      3 |        1.2 | foodHoneycombchocolatebar                                                  |
| Pam's HarvestCraft   | harvestcraft:honeyglazedcarrotsitem             |   11811 |        0 |    false | Honey Glazed Carrots                |      6 |        1.2 | foodHoneyglazedcarrots                                                     |
| Pam's HarvestCraft   | harvestcraft:honeyglazedhamitem                 |   11812 |        0 |    false | Honey Glazed Ham                    |      5 |        1.2 | foodHoneyglazedham                                                         |
| Pam's HarvestCraft   | harvestcraft:honeyitem                          |   12159 |        0 |    false | Honey                               |      2 |        0.6 | dropHoney,foodHoneydrop,listAllsugar                                       |
| Pam's HarvestCraft   | harvestcraft:honeylemonlambitem                 |   11616 |        0 |    false | Honey Lemon Lamb                    |      6 |        1.2 | foodHoneylemonlamb                                                         |
| Pam's HarvestCraft   | harvestcraft:honeysandwichitem                  |   11779 |        0 |    false | Honey Sandwich                      |      6 |        1.2 | foodHoneysandwich                                                          |
| Pam's HarvestCraft   | harvestcraft:honeysoyribsitem                   |   11813 |        0 |    false | Honey Soy Ribs                      |      9 |        1.2 | foodHoneysoyribs                                                           |
| Pam's HarvestCraft   | harvestcraft:hotandsoursoupitem                 |   12080 |        0 |    false | Hot and Sour Soup                   |     10 |        1.2 | foodHotandsoursoup                                                         |
| Pam's HarvestCraft   | harvestcraft:hotchocolateitem                   |   11345 |        0 |    false | Hot Chocolate                       |      2 |        1.2 | foodHotchocolate                                                           |
| Pam's HarvestCraft   | harvestcraft:hotcocoaitem                       |   12030 |        0 |    false | Hot Cocoa                           |      5 |        1.2 | foodHotcocoa                                                               |
| Pam's HarvestCraft   | harvestcraft:hotdishcasseroleitem               |   11919 |        0 |    false | Hot Dish Casserole                  |      9 |        1.2 | foodHotdishcasserole                                                       |
| Pam's HarvestCraft   | harvestcraft:hotdogitem                         |   11326 |        0 |    false | Hotdog                              |      5 |        1.2 | foodHotdog                                                                 |
| Pam's HarvestCraft   | harvestcraft:hotwingsitem                       |   11403 |        0 |    false | Hot Wings                           |      3 |        1.2 | foodHotwings                                                               |
| Pam's HarvestCraft   | harvestcraft:huckleberryitem                    |   11041 |        0 |    false | Huckleberry                         |      1 |        0.6 | cropHuckleberry,listAllberry,listAllfruit                                  |
| Pam's HarvestCraft   | harvestcraft:hummusitem                         |   11824 |        0 |    false | Hummus                              |      5 |        1.2 | foodHummus                                                                 |
| Pam's HarvestCraft   | harvestcraft:hushpuppiesitem                    |   11749 |        0 |    false | Hushpuppies                         |      5 |        1.2 | foodHushpuppies                                                            |
| Pam's HarvestCraft   | harvestcraft:icecreamitem                       |   11265 |        0 |    false | Ice Cream                           |      3 |        1.2 | foodIcecream,listAllicecream                                               |
| Pam's HarvestCraft   | harvestcraft:imagawayakiitem                    |   12010 |        0 |    false | Imagawayaki                         |      5 |        1.2 | foodImagawayaki                                                            |
| Pam's HarvestCraft   | harvestcraft:imitationcrabsticksitem            |   12020 |        0 |    false | Imitation Crab Sticks               |      6 |        1.2 | foodImitationcrabsticks                                                    |
| Pam's HarvestCraft   | harvestcraft:ironbrewitem                       |   11825 |        0 |    false | Iron Brew                           |      9 |        1.2 | foodIronbrew                                                               |
| Pam's HarvestCraft   | harvestcraft:jackfruititem                      |   11089 |        0 |    false | Jackfruit                           |      1 |        0.6 | listAllveggie                                                              |
| Pam's HarvestCraft   | harvestcraft:jaffaitem                          |   11519 |        0 |    false | Jaffa                               |      6 |        1.2 | foodJaffa                                                                  |
| Pam's HarvestCraft   | harvestcraft:jambalayaitem                      |   12125 |        0 |    false | Jambalaya                           |     13 |        1.2 | foodJambalaya                                                              |
| Pam's HarvestCraft   | harvestcraft:jamrollitem                        |   11783 |        0 |    false | Jam Roll                            |      4 |        1.2 | foodJamroll                                                                |
| Pam's HarvestCraft   | harvestcraft:jelliedeelitem                     |   11947 |        0 |    false | Jellied Eel                         |      5 |        1.2 | foodJelliedeel                                                             |
| Pam's HarvestCraft   | harvestcraft:jellybeansitem                     |   11516 |        0 |    false | Jellybeans                          |      3 |        1.2 | foodJellybeans                                                             |
| Pam's HarvestCraft   | harvestcraft:jellydonutitem                     |   11510 |        0 |    false | Jelly Donut                         |      6 |        1.2 | foodJellydonut                                                             |
| Pam's HarvestCraft   | harvestcraft:jellyfishrawitem                   |   12187 |        0 |    false | Raw Jellyfish                       |      1 |        0.6 | foodJellyfishraw                                                           |
| Pam's HarvestCraft   | harvestcraft:jicamaitem                         |   11043 |        0 |    false | Jicama                              |      1 |        0.6 | cropJicama,listAllveggie                                                   |
| Pam's HarvestCraft   | harvestcraft:juniperberryitem                   |   11065 |        0 |    false | Juniperberry                        |      1 |        0.6 | cropJuniperberry,listAllberry,listAllfruit                                 |
| Pam's HarvestCraft   | harvestcraft:juteitem                           |   11045 |        0 |    false | Jute                                |      1 |        0.6 | cropJute,listAllfiber                                                      |
| Pam's HarvestCraft   | harvestcraft:kalechipsitem                      |   11948 |        0 |    false | Kale Chips                          |      2 |        1.2 | foodKalechips                                                              |
| Pam's HarvestCraft   | harvestcraft:kaleitem                           |   11023 |        0 |    false | Kale                                |      1 |        0.6 | cropKale,listAllgreenveggie                                                |
| Pam's HarvestCraft   | harvestcraft:kenafitem                          |   11047 |        0 |    false | Kenaf                               |      1 |        0.6 | cropKenaf,listAllfiber                                                     |
| Pam's HarvestCraft   | harvestcraft:keylimepieitem                     |   11496 |        0 |    false | Keylime Pie                         |      6 |        1.2 | foodKeylimepie                                                             |
| Pam's HarvestCraft   | harvestcraft:kimchiitem                         |   11750 |        0 |    false | Kimchi                              |      5 |        1.2 | foodKimchi                                                                 |
| Pam's HarvestCraft   | harvestcraft:kiwiitem                           |   11007 |        0 |    false | Kiwi                                |      1 |        0.6 | cropKiwi,listAllfruit                                                      |
| Pam's HarvestCraft   | harvestcraft:kiwijellyitem                      |   11574 |        0 |    false | Kiwi Jelly                          |      2 |        1.2 | foodKiwijelly                                                              |
| Pam's HarvestCraft   | harvestcraft:kiwijellysandwichitem              |   11575 |        0 |    false | Kiwi Jelly Sandwich                 |      6 |        1.2 | foodKiwijellysandwich                                                      |
| Pam's HarvestCraft   | harvestcraft:kiwijuiceitem                      |   11301 |        0 |    false | Kiwi Juice                          |      2 |        1.2 | foodKiwijuice,listAlljuice                                                 |
| Pam's HarvestCraft   | harvestcraft:kiwismoothieitem                   |   11538 |        0 |    false | Kiwi Smoothie                       |      3 |        1.2 | foodKiwismoothie,listAllsmoothie                                           |
| Pam's HarvestCraft   | harvestcraft:kiwiyogurtitem                     |   11539 |        0 |    false | Kiwi Yogurt                         |      2 |        1.2 | foodKiwiyogurt,listAllyogurt                                               |
| Pam's HarvestCraft   | harvestcraft:kohlrabiitem                       |   11049 |        0 |    false | Kohlrabi                            |      1 |        0.6 | cropKohlrabi,listAllveggie                                                 |
| Pam's HarvestCraft   | harvestcraft:kohlundpinkelitem                  |   12120 |        0 |    false | Kohl und Pinkel                     |     14 |        1.2 | foodKohlundpinkel                                                          |
| Pam's HarvestCraft   | harvestcraft:koreandinneritem                   |   12151 |        0 |    false | Korean Dinner                       |     24 |        1.2 | foodKoreandinner                                                           |
| Pam's HarvestCraft   | harvestcraft:kungpaochickenitem                 |   11798 |        0 |    false | Kung Pao Chicken                    |      6 |        1.2 | foodKungpaochicken                                                         |
| Pam's HarvestCraft   | harvestcraft:lambbarleysoupitem                 |   11615 |        0 |    false | Lamb Barley Soup                    |      7 |        1.2 | foodLambbarleysoup                                                         |
| Pam's HarvestCraft   | harvestcraft:lambkebabitem                      |   11685 |        0 |    false | Lamb Kebab                          |      5 |        1.2 | foodLambkebab                                                              |
| Pam's HarvestCraft   | harvestcraft:lambwithmintsauceitem              |   11728 |        0 |    false | Lamb with Mint Sauce                |      6 |        1.2 | foodLambwithmintsauce                                                      |
| Pam's HarvestCraft   | harvestcraft:lasagnaitem                        |   11826 |        0 |    false | Lasagna                             |      6 |        1.2 | foodLasagna                                                                |
| Pam's HarvestCraft   | harvestcraft:lavendershortbreaditem             |   11667 |        0 |    false | Lavender Shortbread                 |      4 |        1.2 | foodLavendershortbread                                                     |
| Pam's HarvestCraft   | harvestcraft:leafychickensandwichitem           |   11359 |        0 |    false | Leafy Chicken Sandwich              |      7 |        1.2 | foodLeafychickensandwich                                                   |
| Pam's HarvestCraft   | harvestcraft:leafyfishsandwichitem              |   11360 |        0 |    false | Leafy Fish Sandwich                 |      7 |        1.2 | foodLeafyfishsandwich                                                      |
| Pam's HarvestCraft   | harvestcraft:leekbaconsoupitem                  |   11620 |        0 |    false | Leek Bacon Soup                     |      5 |        1.2 | foodLeekbaconsoup                                                          |
| Pam's HarvestCraft   | harvestcraft:leekitem                           |   10969 |        0 |    false | Leek                                |      1 |        0.6 | cropLeek,listAllveggie                                                     |
| Pam's HarvestCraft   | harvestcraft:lemonaideitem                      |   11407 |        0 |    false | Lemonade                            |      3 |        1.2 | foodLemonaide                                                              |
| Pam's HarvestCraft   | harvestcraft:lemonbaritem                       |   11408 |        0 |    false | Lemon Bar                           |      5 |        1.2 | foodLemonbar                                                               |
| Pam's HarvestCraft   | harvestcraft:lemonchickenitem                   |   11413 |        0 |    false | Lemon Chicken                       |      5 |        1.2 | foodLemonchicken                                                           |
| Pam's HarvestCraft   | harvestcraft:lemoncupcakeitem                   |   11968 |        0 |    false | Lemon Cupcake                       |      8 |        1.2 | foodLemoncupcake                                                           |
| Pam's HarvestCraft   | harvestcraft:lemondrizzlecakeitem               |   11827 |        0 |    false | Lemon Drizzle Cake                  |      7 |        1.2 | foodCake,foodLemondrizzlecake                                              |
| Pam's HarvestCraft   | harvestcraft:lemonitem                          |   11097 |        0 |    false | Lemon                               |      1 |        0.6 | cropLemon,listAllcitrus,listAllfruit                                       |
| Pam's HarvestCraft   | harvestcraft:lemonjellyitem                     |   11576 |        0 |    false | Lemon Jelly                         |      2 |        1.2 | foodLemonjelly                                                             |
| Pam's HarvestCraft   | harvestcraft:lemonjellysandwichitem             |   11577 |        0 |    false | Lemon Jelly Sandwich                |      6 |        1.2 | foodLemonjellysandwich                                                     |
| Pam's HarvestCraft   | harvestcraft:lemonlimesodaitem                  |   11603 |        0 |    false | Lemon-Lime Soda                     |      5 |        1.2 | foodLemonlimesoda,listAllsoda                                              |
| Pam's HarvestCraft   | harvestcraft:lemonmeringueitem                  |   11411 |        0 |    false | Lemon Meringue                      |      6 |        1.2 | foodLemonmeringue                                                          |
| Pam's HarvestCraft   | harvestcraft:lemonsmoothieitem                  |   11410 |        0 |    false | Lemon Smoothie                      |      3 |        1.2 | foodLemonsmoothie,listAllsmoothie                                          |
| Pam's HarvestCraft   | harvestcraft:lemonyogurtitem                    |   11523 |        0 |    false | Lemon Yogurt                        |      2 |        1.2 | foodLemonyogurt,listAllyogurt                                              |
| Pam's HarvestCraft   | harvestcraft:lentilitem                         |   11051 |        0 |    false | Lentils                             |      1 |        0.6 | cropLentil,listAllveggie                                                   |
| Pam's HarvestCraft   | harvestcraft:lettuceitem                        |   10971 |        0 |    false | Lettuce                             |      1 |        0.6 | cropLettuce,listAllgreenveggie,listAllveggie                               |
| Pam's HarvestCraft   | harvestcraft:limeitem                           |   11141 |        0 |    false | Lime                                |      1 |        0.6 | cropLime,listAllcitrus,listAllfruit                                        |
| Pam's HarvestCraft   | harvestcraft:limejellyitem                      |   11578 |        0 |    false | Lime Jelly                          |      2 |        1.2 | foodLimejelly                                                              |
| Pam's HarvestCraft   | harvestcraft:limejellysandwichitem              |   11579 |        0 |    false | Lime Jelly Sandwich                 |      6 |        1.2 | foodLimejellysandwich                                                      |
| Pam's HarvestCraft   | harvestcraft:limejuiceitem                      |   11296 |        0 |    false | Lime Juice                          |      2 |        1.2 | foodLimejuice,listAlljuice                                                 |
| Pam's HarvestCraft   | harvestcraft:limesmoothieitem                   |   11497 |        0 |    false | Lime Smoothie                       |      3 |        1.2 | foodLimesmoothie,listAllsmoothie                                           |
| Pam's HarvestCraft   | harvestcraft:limeyogurtitem                     |   11498 |        0 |    false | Lime Yogurt                         |      2 |        1.2 | foodLimeyogurt,listAllyogurt                                               |
| Pam's HarvestCraft   | harvestcraft:liverandonionsitem                 |   11857 |        0 |    false | Liver and Onions                    |      4 |        1.2 | foodLiverandonions                                                         |
| Pam's HarvestCraft   | harvestcraft:loadedbakedpotatoitem              |   11315 |        0 |    false | Loaded Baked Potato                 |      8 |        1.2 | foodLoadedbakedpotato                                                      |
| Pam's HarvestCraft   | harvestcraft:lycheeitem                         |   11177 |        0 |    false | Lychee                              |      1 |        0.6 | listAllfruit                                                               |
| Pam's HarvestCraft   | harvestcraft:lycheeteaitem                      |   11997 |        0 |    false | Lychee Tea                          |      3 |        1.2 | foodLycheetea                                                              |
| Pam's HarvestCraft   | harvestcraft:mangochutneyitem                   |   11789 |        0 |    false | Mango Chutney                       |      4 |        1.2 | foodMangochutney                                                           |
| Pam's HarvestCraft   | harvestcraft:mangoitem                          |   11165 |        0 |    false | Mango                               |      1 |        0.6 | cropMango,listAllfruit                                                     |
| Pam's HarvestCraft   | harvestcraft:mangojellyitem                     |   11580 |        0 |    false | Mango Jelly                         |      2 |        1.2 | foodMangojelly                                                             |
| Pam's HarvestCraft   | harvestcraft:mangojellysandwichitem             |   11581 |        0 |    false | Mango Jelly Sandwich                |      6 |        1.2 | foodMangojellysandwich                                                     |
